Version	2	Start	1459535196.169
Time	Valor
174.306	18795
174.451	18851
174.548	18754
174.621	18917
174.657	18877
174.740	18909
174.746	18809
175.030	18881
175.063	18494
175.178	18665
175.296	18768
175.357	18555
175.449	18526
175.475	18430
175.507	18513
175.574	18428
175.654	18467
175.747	18555
175.778	18452
175.897	18622
175.956	18630
176.021	18648
176.121	18431
176.263	18228
176.292	18174
176.316	17890
176.432	17720
176.493	17724
176.556	17891
176.644	17798
176.732	17331
176.737	17339
176.799	16928
176.826	16706
176.987	16880
176.995	16930
177.010	17056
177.092	16944
177.158	16864
177.159	16864
177.189	16830
177.303	16937
177.369	16990
177.425	16891
177.517	16822
177.602	16855
177.818	16810
177.847	16809
177.964	16955
178.027	16841
178.172	16921
178.236	16454
178.310	16254
178.353	16432
178.416	16481
178.503	16731
178.578	16923
178.657	17497
178.773	17638
179.148	17704
179.356	17625
179.512	17793
179.519	17627
179.563	17683
179.579	17877
179.634	17796
179.641	18014
179.740	18204
179.790	18017
179.831	17640
179.928	17458
179.992	17283
180.046	17232
180.070	17206
180.087	17396
180.120	17469
180.291	17590
180.320	17745
180.326	17923
180.342	18231
180.384	17971
180.399	17741
180.458	17816
180.514	17890
180.606	17874
180.948	17551
180.961	17424
180.991	17453
181.056	17547
181.117	17730
181.220	18245
181.347	17508
181.416	17393
181.477	17189
181.500	17459
181.528	17324
181.606	17430
181.630	17195
181.662	17008
181.725	17013
181.775	17015
181.835	16990
181.922	16679
181.955	16352
182.079	15581
182.193	15476
182.255	15498
182.302	15265
182.345	14969
182.409	14802
182.525	15109
182.583	15106
182.618	15459
182.654	15416
182.702	15210
182.732	15081
182.797	15028
182.947	14378
182.975	14208
183.087	14219
183.141	14358
183.155	14127
183.196	13781
183.218	13738
183.423	14236
183.543	14118
183.638	14182
183.691	14422
183.726	14483
183.813	14504
183.848	14467
183.909	14262
183.949	14289
183.996	14294
184.121	14465
184.331	14481
184.450	14681
184.508	15001
184.564	14866
184.676	14818
184.780	14723
184.833	14718
184.895	14697
184.954	14745
185.015	14842
185.075	14824
185.178	14781
185.223	14548
185.312	14632
185.434	14599
185.538	14903
185.622	15002
185.692	14930
185.717	14961
185.738	15019
185.742	15035
185.771	15063
185.854	15337
185.915	14965
185.971	15132
186.035	14869
186.110	14799
186.124	14906
186.167	14850
186.244	14565
186.279	14638
186.665	14798
186.732	14840
186.782	14748
186.832	14791
186.877	14821
186.931	14778
186.972	14560
186.997	14416
187.023	14410
187.174	14486
187.353	14696
187.430	14846
187.503	14716
187.563	14803
187.594	14698
187.667	14557
187.743	14561
187.837	14656
187.953	14778
188.071	15035
188.106	15095
188.224	15252
188.405	15415
188.466	15143
188.553	15261
188.732	14766
188.838	14896
188.886	15174
188.943	15206
188.978	15364
189.004	15524
189.134	15642
189.186	15528
189.214	15190
189.274	15236
189.386	15242
189.426	15231
189.459	15481
189.513	15588
189.572	15606
189.634	15327
189.721	14891
189.784	14727
189.841	14706
189.878	14729
189.936	14705
189.994	14735
190.094	14925
190.144	14969
190.354	15405
190.384	15391
190.411	15395
190.444	15400
190.471	15279
190.532	15345
190.593	15375
190.654	15143
190.722	15171
190.810	14873
190.896	14933
190.957	15025
190.990	15086
191.180	15173
191.188	15174
191.312	14990
191.319	14977
191.405	15054
191.585	15002
191.646	14938
191.797	14478
191.888	14589
191.986	14948
192.073	14990
192.077	15122
192.157	15098
192.228	15140
192.306	15421
192.366	15641
192.397	15635
192.454	15438
192.535	15459
192.549	15870
192.636	15826
192.664	15726
192.695	15630
192.770	15449
192.814	15292
192.873	15148
192.932	15383
193.173	15428
193.202	15393
193.358	15681
193.412	15723
193.444	15688
193.477	15682
193.651	15461
193.741	15281
193.893	14980
193.954	14952
194.073	15027
194.104	15115
194.194	15025
194.253	15023
194.289	15142
194.346	15171
194.403	15391
194.436	15594
194.496	15535
194.554	15609
194.641	15600
194.705	15501
194.823	14967
194.943	14872
194.985	14849
195.004	14901
195.065	15174
195.151	15457
195.213	15603
195.340	15339
195.343	15329
195.366	15324
195.368	15306
195.455	14964
195.493	14912
195.573	14983
195.631	15006
195.666	14988
195.691	15106
195.693	15078
195.788	14879
195.848	14837
195.901	14729
195.902	14729
195.937	14762
195.995	14302
196.111	14200
196.176	14278
196.266	13917
196.384	13416
196.426	13473
196.554	13537
196.576	13670
196.619	13647
196.626	13647
196.654	13527
196.749	13786
196.957	14129
197.012	14108
197.075	13994
197.162	14093
197.214	14098
197.376	13872
197.553	14182
197.613	14194
197.703	14158
197.737	14005
197.797	14155
197.918	14280
198.035	14410
198.096	14371
198.176	14366
198.216	14375
198.302	14563
198.364	14660
198.493	14753
198.517	14745
198.549	14874
198.573	14817
198.694	15092
198.723	15043
198.783	14982
198.817	14964
198.884	15419
198.935	15335
199.001	15381
199.082	15589
199.141	15744
199.233	15809
199.300	15750
199.321	15720
199.744	15659
199.831	15691
199.872	15645
199.930	15643
200.046	15460
200.105	15603
200.165	15638
200.222	15418
200.377	15328
200.523	15500
200.585	15592
200.641	15623
200.680	15632
200.763	15510
200.793	15505
200.833	15518
200.951	15427
200.978	15281
201.474	15005
201.559	14706
201.921	14651
201.966	14651
201.998	14716
202.059	14670
202.115	14795
202.127	14691
202.267	14965
202.301	14867
202.327	14727
202.356	14677
202.585	14783
202.602	14637
202.627	14638
202.767	14520
202.781	14637
202.797	14734
202.817	14802
202.996	15360
203.026	15298
203.052	15270
203.084	15176
203.095	15219
203.106	15157
203.115	14990
203.144	14946
203.182	14871
203.205	14916
203.231	14876
203.260	14831
203.324	14887
203.377	15057
203.406	15039
203.474	15293
203.582	15385
203.594	15290
203.777	15455
203.885	15396
204.045	15385
204.059	15334
204.064	15267
204.129	15122
204.209	14828
204.225	14660
204.342	14597
204.368	14624
204.427	14687
204.515	14528
204.574	14545
204.667	14898
204.727	14655
204.841	14513
204.915	14631
204.988	14664
205.010	14574
205.146	14489
205.153	14426
205.196	14332
205.233	14278
205.235	14276
205.300	14253
205.413	14127
205.446	14166
205.531	14082
205.653	14036
205.716	13864
205.775	13854
205.866	13726
205.933	13727
205.938	13742
205.986	13678
206.076	13753
206.077	13753
206.133	13480
206.134	13478
206.193	13621
206.253	13679
206.434	13724
206.495	13753
206.526	13873
206.551	13896
206.555	13991
206.612	14064
206.671	14007
206.795	13902
206.881	13972
206.951	13981
207.061	13854
207.062	13858
207.094	13903
207.131	13993
207.159	14070
207.221	14185
207.271	14329
207.367	14333
207.452	14563
207.544	14652
207.605	14822
207.695	14865
207.729	14907
207.812	14930
207.877	14956
207.935	14961
207.993	15095
208.024	15093
208.057	15029
208.157	15307
208.220	15280
208.237	15255
208.294	15178
208.353	15325
208.383	15490
208.415	15573
208.473	15592
208.561	15708
208.623	15451
208.752	15283
208.921	15307
208.984	15281
209.014	15248
209.136	14993
209.251	15512
209.311	15012
209.436	15181
209.494	15309
209.581	15201
209.646	15335
209.733	15267
209.823	15160
209.924	14937
209.961	14824
210.032	14743
210.082	14867
210.102	14812
210.183	14419
210.248	14341
210.366	14340
210.383	13954
210.423	13929
210.543	13644
210.605	13807
210.635	13692
210.721	13817
210.844	13689
210.858	13532
210.929	13634
211.048	13839
211.131	14243
211.151	13622
211.197	13861
211.379	13670
211.486	13801
211.496	13574
211.567	13804
211.652	13951
211.714	13499
211.777	13343
211.834	13146
211.914	13110
211.951	13341
211.981	13232
212.076	13245
212.137	13184
212.167	13292
212.171	13305
212.210	13324
212.211	13354
212.314	13399
212.525	13558
212.557	13416
212.647	13440
212.705	13208
212.793	13501
212.853	13526
213.041	13518
213.053	13602
213.107	13713
213.276	13435
213.306	13362
213.340	13382
213.395	13297
213.486	13041
213.572	13540
213.633	13682
213.693	13298
213.754	13497
213.814	13583
213.879	14274
213.933	14360
213.991	14295
214.054	14382
214.088	14432
214.141	14345
214.204	14445
214.425	14620
214.504	14764
214.572	14776
214.712	15030
214.784	14864
214.833	15107
214.893	15482
214.907	15448
214.954	15391
214.996	15394
215.072	15513
215.075	15566
215.195	15674
215.314	15581
215.406	15752
215.466	15596
215.524	15668
215.701	16269
215.822	15944
215.928	16108
215.948	16319
216.042	16322
216.092	16561
216.208	16417
216.363	16362
216.514	16289
216.663	16241
216.842	16423
216.972	16632
217.054	16679
217.102	16903
217.145	16954
217.209	16961
217.235	17073
217.322	17130
217.369	17082
217.412	17028
217.475	17217
217.534	17221
217.622	17245
217.690	17242
217.772	17077
217.832	17101
217.930	17214
217.982	17331
218.072	17224
218.283	17425
218.345	17508
218.412	17497
218.467	17538
218.524	17597
218.701	17682
218.854	17822
218.901	17806
218.903	17752
219.014	17737
219.064	17630
219.131	17548
219.245	17624
219.304	17566
219.391	17609
219.488	17512
219.517	17584
219.573	17727
219.632	17707
219.676	17697
219.723	17839
219.812	17756
219.880	17798
220.001	17667
220.024	17745
220.083	17748
220.150	17821
220.353	17835
220.394	18010
220.462	18146
220.531	18253
220.566	18076
220.743	18234
220.786	18243
221.060	18201
221.070	18058
221.075	18105
221.081	18179
221.090	18227
221.092	18227
221.092	18150
221.219	18136
221.257	18117
221.316	18048
221.317	18048
221.375	18304
221.467	18080
221.525	18279
221.583	18341
221.645	18340
221.705	18432
221.766	18471
221.824	18407
221.926	18499
222.002	18509
222.066	18648
222.196	18256
222.242	18435
222.304	18551
222.364	18497
222.399	18554
222.452	18515
222.492	18758
222.545	18882
222.573	18900
222.604	18737
222.669	18837
222.843	18859
222.907	18776
222.917	18781
222.971	18660
223.027	18637
223.388	18820
223.478	18853
223.764	18950
223.928	19090
224.004	19039
224.150	19170
224.170	19264
224.237	19230
224.334	19557
224.438	19622
224.448	19593
224.507	19730
224.519	19900
224.539	20045
224.577	20223
224.631	20417
224.709	20043
224.737	19934
224.820	19303
224.923	18990
224.929	18645
225.017	18276
225.030	18218
225.052	17956
225.094	17853
225.425	17595
225.655	17087
225.695	17097
225.856	16934
225.936	17629
225.948	17798
225.954	17899
225.964	17936
225.976	18323
225.984	17636
226.036	17614
226.088	17638
226.119	17600
226.152	17440
226.239	17070
226.295	16967
226.332	16930
226.408	16942
226.442	17068
226.475	17207
226.576	17586
226.654	17578
226.713	17699
226.846	18121
227.007	18260
227.015	18226
227.021	18155
227.142	18272
227.286	18337
227.288	18353
227.303	18217
227.347	18117
227.528	18144
227.670	17741
227.797	17509
228.028	17544
228.039	17397
228.052	17333
228.075	17613
228.139	17675
228.197	17760
228.221	17814
228.338	17566
228.398	17714
228.446	17612
228.490	17566
228.548	17582
228.616	17583
228.714	17391
228.815	17356
228.847	17445
228.916	17437
228.996	17605
229.113	17757
229.159	17790
229.206	17768
229.322	17259
229.467	17058
229.490	16933
229.598	17152
229.626	17142
229.661	17027
229.685	17167
229.803	17270
229.887	17293
229.927	17225
229.985	17222
230.072	17404
230.135	17416
230.224	17585
230.314	17493
230.452	17817
230.496	17742
230.524	17800
230.577	17813
230.585	17728
230.613	17724
230.644	17777
230.674	17846
230.781	17612
230.828	17581
230.951	17855
230.964	17880
230.965	17928
231.059	17875
231.074	17874
231.364	17932
231.512	17736
231.547	17771
231.664	17787
231.725	17937
231.755	18059
231.972	17988
232.055	18275
232.152	18100
232.209	17860
232.268	17838
232.358	18105
232.445	18292
232.480	18041
232.537	17954
232.594	17774
232.688	17981
232.776	18068
232.870	18105
232.894	18126
232.954	18196
233.016	18199
233.074	17956
233.108	18125
233.226	18174
233.255	18271
233.352	18351
233.408	18121
233.524	18184
233.644	18559
233.676	18537
233.767	18490
233.779	18461
233.827	18582
233.906	18685
234.005	18580
234.062	18676
234.118	18465
234.212	18513
234.278	18608
234.337	18666
234.367	18542
234.423	18355
234.493	18263
234.633	18451
234.695	18538
234.724	18539
234.754	18595
234.843	18893
234.964	19183
235.054	19443
235.112	19353
235.176	19025
235.235	19008
235.300	18707
235.331	18562
235.352	18382
235.361	18402
235.384	18411
235.444	18536
235.536	18681
235.731	18910
235.804	19154
235.822	19142
235.847	19184
235.914	18852
236.042	18318
236.106	17446
236.168	17061
236.224	16216
236.286	16222
236.316	16328
236.374	16393
236.433	16172
236.472	16139
236.501	16118
236.649	16703
236.751	17267
236.794	17461
236.904	17101
236.923	17112
236.956	17312
237.156	16942
237.216	16545
237.246	16545
237.362	16564
237.394	16519
237.458	16471
237.636	16602
237.742	16615
237.853	16641
237.915	16664
237.938	16728
238.071	16651
238.097	16961
238.177	17122
238.236	17010
238.326	16784
238.442	17068
238.475	17074
238.562	16977
238.624	17037
238.712	16956
238.774	17031
238.967	16660
239.135	16126
239.198	16258
239.252	16314
239.313	16168
239.369	16074
239.406	16065
239.438	16043
239.553	16034
239.634	15939
239.674	15935
239.850	16034
239.854	16030
239.857	16161
239.936	16246
239.951	16262
239.976	16174
239.976	16194
240.071	16463
240.097	16347
240.200	16489
240.205	16433
240.321	16358
240.336	16525
240.368	16519
240.395	16653
240.456	16590
240.494	16764
240.548	16862
240.606	16961
240.667	17221
240.723	17200
240.822	17362
240.875	17440
240.976	17394
241.032	17353
241.055	17423
241.110	17611
241.286	17656
241.431	17778
241.509	17971
241.566	18114
241.610	18315
241.677	18354
241.877	18298
241.929	18650
242.026	18658
242.089	18557
242.107	18604
242.139	18685
242.270	19008
242.324	19031
242.335	18741
242.375	18677
242.556	18497
242.604	18441
242.691	18449
242.736	18688
242.826	18970
242.893	19013
242.977	18831
243.007	18900
243.099	18949
243.188	18691
243.521	18672
243.641	18102
243.695	18306
243.757	18132
243.891	18030
243.967	17673
244.036	17805
244.167	17343
244.199	17243
244.245	17395
244.418	17901
244.480	17855
244.536	18072
244.624	18091
244.689	17953
244.746	17914
244.747	17914
244.964	17963
244.979	17903
245.018	17853
245.134	18203
245.224	18063
245.253	17944
245.313	17970
245.435	17725
245.496	17653
245.614	17603
245.675	17651
245.734	17642
245.796	17857
245.900	17865
245.967	17894
246.000	17889
246.034	17907
246.093	18009
246.153	18044
246.304	17906
246.337	17984
246.402	18094
246.459	18277
246.516	18018
246.574	18128
246.754	18133
247.026	18560
247.082	18431
247.115	18342
247.150	18006
247.203	18316
247.235	18394
247.327	18461
247.328	18601
247.475	18337
247.596	18288
247.684	18087
247.763	18002
247.807	17916
247.965	18291
247.985	18358
248.043	18235
248.109	18186
248.252	18023
248.337	18040
248.379	18127
248.468	18060
248.524	18000
248.588	17857
248.822	17893
248.833	17910
248.915	18061
249.155	18031
249.255	18014
249.273	17920
249.336	17897
249.363	17877
249.512	17748
249.544	17649
249.576	17655
249.635	17644
249.696	17758
249.752	17727
249.821	17751
249.874	17778
249.913	17756
249.965	17843
250.026	17803
250.107	17912
250.172	17935
250.233	17920
250.326	18014
250.415	18082
250.534	17982
250.564	17968
250.567	17947
250.623	17935
250.653	17879
250.803	17916
250.874	17875
250.925	17998
250.969	18104
251.130	18090
251.147	18168
251.195	18093
251.202	18099
251.256	18191
251.318	18096
251.465	18049
251.494	18078
251.525	18062
251.555	18035
251.586	18305
251.663	18287
251.705	18198
251.824	18347
251.921	18362
251.979	18131
252.037	18139
252.096	18165
252.256	18237
252.337	18257
252.456	18266
252.513	18098
252.611	18304
252.641	18526
252.791	18428
252.844	18348
252.905	18705
252.935	18744
252.975	18702
252.997	18451
253.055	18252
253.114	18343
253.175	18625
253.236	18558
253.265	18562
253.385	18769
253.473	18876
253.534	18813
253.592	18893
253.627	18980
253.712	18943
253.773	19100
253.808	19111
253.835	19125
254.077	19218
254.256	19348
254.347	19521
254.433	19511
254.466	19537
254.618	19594
254.646	19469
254.823	19362
254.853	19376
254.885	19335
254.931	19228
254.976	19302
255.035	19281
255.069	19386
255.124	19342
255.185	19458
255.243	19325
255.398	19534
255.482	19451
255.573	19509
255.663	19403
255.729	19487
255.755	19461
255.849	19292
255.921	19204
255.965	19029
256.023	19138
256.113	19119
256.176	19165
256.207	19352
256.294	19189
256.357	18949
256.453	18582
256.484	18582
256.563	17870
256.687	17699
256.805	17452
256.901	17544
257.077	17150
257.175	17011
257.227	16917
257.402	17334
257.436	17371
257.437	17364
257.495	17540
257.555	17537
257.737	17132
257.805	17035
257.809	17071
257.903	17092
257.976	17243
258.070	17369
258.127	17480
258.186	17473
258.246	17438
258.313	17251
258.456	17381
258.573	17471
258.636	17322
258.723	17279
258.790	17183
258.795	17078
258.880	16993
259.001	16731
259.147	16792
259.159	16840
259.170	16882
259.564	16588
259.608	16779
259.769	16594
259.971	16509
260.104	16540
260.141	16599
260.242	16623
260.315	16864
260.416	16965
260.490	17100
260.554	17120
260.586	17309
260.667	17173
260.738	17175
260.795	17210
260.836	17042
260.922	16966
261.085	16804
261.308	17550
261.364	17526
261.457	17315
261.518	17524
261.577	17101
261.675	17041
261.697	17290
261.766	17271
261.847	17365
261.954	17413
261.983	17424
262.011	17569
262.070	17445
262.314	17111
262.355	17314
262.368	17203
262.610	17348
262.650	17767
262.659	17729
262.668	17657
262.683	17628
262.747	17479
262.786	17157
262.950	17132
262.966	16920
263.055	17096
263.170	17254
263.273	17251
263.294	17072
263.405	16484
263.438	16398
263.474	16482
263.527	16592
263.585	16548
263.618	16547
263.677	16134
263.733	16024
263.797	15834
263.920	14890
263.968	14392
264.007	14126
264.071	14021
264.124	14243
264.184	14238
264.247	14359
264.303	14753
264.448	15344
264.495	15258
264.574	15265
264.697	15218
264.814	14908
264.846	15102
264.907	15303
264.933	15104
264.968	15038
265.053	14762
265.143	15007
265.243	15040
265.268	14973
265.421	15608
265.452	15732
265.563	15747
265.596	15774
265.599	15835
265.625	15987
265.774	15935
265.817	16001
265.877	16239
265.896	16279
265.953	16358
266.061	16826
266.134	17117
266.195	17140
266.227	17269
266.286	17412
266.344	17209
266.407	17515
266.494	17283
266.562	17467
266.615	17415
266.674	17403
266.677	17396
266.713	17414
266.735	17346
266.794	16987
266.825	16916
266.873	16937
266.961	16989
267.064	16733
267.100	16747
267.156	16775
267.274	16901
267.335	16586
267.393	16447
267.453	16397
267.457	16410
267.544	16538
267.574	16604
267.641	16607
267.695	16123
267.755	16154
267.815	16217
267.874	16332
267.909	16100
267.996	16164
268.061	16217
268.196	16038
268.213	15979
268.356	15355
268.398	15387
268.448	15436
268.479	15196
268.539	15178
268.599	15374
268.778	15504
268.835	15415
268.925	15544
269.017	15746
269.105	15606
269.173	15496
269.225	15510
269.403	15720
269.406	15695
269.445	15726
269.525	16035
269.585	15985
269.644	15798
269.674	15878
269.769	16078
269.931	16259
269.977	16082
270.007	15996
270.076	15862
270.129	15752
270.219	15802
270.297	15635
270.335	15622
270.394	15685
270.510	15587
270.545	15742
270.577	15664
270.670	15543
270.726	15175
270.757	15033
270.843	14654
270.935	14565
270.970	14589
271.024	14451
271.114	14460
271.236	14698
271.297	14597
271.326	14401
271.384	14351
271.425	14278
271.473	14355
271.653	14197
271.661	14168
271.775	14168
271.895	14286
271.953	14463
271.957	14483
272.073	14573
272.135	14747
272.216	14648
272.286	14891
272.373	15242
272.493	15392
272.498	15411
272.525	15480
272.598	15595
272.653	15562
272.766	15332
272.825	15430
272.858	15615
272.895	15853
272.982	15930
273.034	16128
273.155	16259
273.227	16301
273.365	16564
273.398	16620
273.426	16684
273.586	16685
273.586	16685
273.636	16770
273.638	16801
273.787	16840
273.826	16820
273.882	16819
273.935	16977
274.026	16935
274.212	17410
274.233	17442
274.293	17153
274.353	17287
274.461	17507
274.533	17400
274.631	17385
274.806	17374
274.865	17376
274.896	17431
274.964	17570
275.015	17590
275.045	17586
275.257	17754
275.374	17544
275.444	17483
275.469	17733
275.523	17882
275.557	17972
275.616	18162
275.706	18279
275.737	18331
275.797	18500
275.870	18435
275.976	18158
276.036	18197
276.097	18241
276.189	18226
276.246	18379
276.367	18446
276.425	18500
276.487	18711
276.516	18920
276.578	18885
276.848	18167
276.926	17936
277.025	18067
277.180	17944
277.233	17941
277.297	17987
277.406	17757
277.420	17681
277.511	17308
277.568	17222
277.624	17133
277.694	17075
277.780	17135
277.836	17139
277.926	17050
278.038	17164
278.076	17440
278.195	17617
278.287	17721
278.343	17828
278.354	17822
278.355	17795
278.407	17612
278.493	17822
278.555	17809
278.677	17707
278.678	17702
278.767	17772
278.825	17761
279.158	17101
279.233	17042
279.304	16778
279.393	16826
279.456	17003
279.547	17212
279.614	17072
279.694	17062
279.815	16783
279.926	16641
279.941	16744
280.000	16713
280.182	17120
280.187	17175
280.306	17402
280.484	17181
280.501	17094
280.507	16977
280.957	17526
280.980	17416
280.999	17630
281.056	17985
281.133	18010
281.274	18121
281.434	17812
281.444	17953
281.453	18292
281.467	18406
281.477	18701
281.623	18505
281.658	18654
281.712	18631
281.730	18884
281.745	18969
282.006	18775
282.014	18819
282.019	18820
282.080	18383
282.098	18589
282.106	18627
282.121	18636
282.148	18753
282.204	18911
282.231	18717
282.275	18834
282.578	19125
282.593	19093
282.669	18883
282.726	17878
282.732	17839
282.812	17139
282.858	16605
282.919	16184
283.005	15791
283.115	15820
283.149	15693
283.357	15099
283.358	15271
283.456	14567
283.468	13737
283.536	13276
283.596	12735
283.628	11963
283.686	11528
283.718	10967
283.774	10455
283.807	10298
283.888	9864
283.958	9424
284.017	9262
284.048	9274
284.134	9632
284.230	9894
284.315	9981
284.512	10010
284.539	10022
284.574	10051
284.589	10178
284.797	10650
284.834	10858
284.857	10881
284.987	11035
284.990	11269
285.014	11470
285.071	12217
285.128	12677
285.219	12918
285.342	13763
285.368	14204
285.425	14761
285.492	14810
285.555	14825
285.640	15035
285.683	15344
285.725	15659
285.761	15687
285.783	15645
285.865	16148
285.932	16260
285.982	16515
285.996	16848
286.055	16908
286.088	17146
286.145	17147
286.204	17602
286.266	18226
286.362	18536
286.414	18498
286.447	18575
286.507	18776
286.568	19336
286.628	19547
286.714	19363
286.867	19746
286.940	19671
286.973	19851
286.988	19661
287.074	19325
287.105	19152
287.172	18611
287.194	18564
287.196	18431
287.290	17923
287.315	17862
287.318	17834
287.348	17685
287.435	17342
287.616	16862
287.675	16343
287.734	16158
288.004	14858
288.094	14195
288.160	13641
288.244	13281
288.263	12849
288.281	12247
288.337	11758
288.428	11101
288.486	10811
288.546	10569
288.634	10604
288.668	10633
288.699	10740
288.755	10893
288.844	10914
288.913	11166
288.969	11418
289.023	11547
289.086	11713
289.119	11810
289.176	11911
289.243	12070
289.325	12120
289.354	12166
289.445	12409
289.537	12804
289.541	12821
289.574	12897
289.717	13239
289.776	13345
289.833	13792
289.875	13966
289.901	14004
289.956	14254
290.081	14720
290.243	14700
290.267	15219
290.315	15248
290.317	15367
290.325	15634
290.400	16142
290.464	16193
290.507	16554
290.557	16721
290.715	17266
290.769	17691
290.854	18114
290.922	18155
290.954	18341
291.003	18689
291.128	19216
291.216	19482
291.216	19814
291.372	20820
291.427	20939
291.430	20968
291.458	20942
291.460	20845
291.545	20709
291.606	20084
291.695	19576
291.755	19446
291.793	19540
291.857	19610
291.918	19649
292.061	19508
292.070	19308
292.135	19251
292.147	18948
292.163	18906
292.217	18484
292.241	18379
292.327	18123
292.421	17489
292.506	16665
292.566	16519
292.637	16121
292.661	15449
292.778	14787
292.836	14179
292.839	14074
292.929	13464
292.959	13403
293.027	12772
293.171	12943
293.253	13394
293.375	13750
293.405	13787
293.437	13880
293.498	14258
293.586	14578
293.708	14934
293.793	15091
293.827	15154
293.857	15146
293.900	15137
293.925	15415
293.974	15860
293.980	15896
294.067	16022
294.099	16510
294.127	16674
294.220	16898
294.275	17275
294.277	17275
294.306	17317
294.368	17484
294.458	17962
294.518	17968
294.604	18257
294.641	18330
294.699	18372
294.728	18354
294.860	19129
294.907	19412
294.958	19680
295.057	19818
295.113	19665
295.174	19723
295.264	20132
295.298	20211
295.384	20647
295.451	21123
295.538	21493
295.575	21486
295.655	21772
295.729	21864
295.750	21914
295.834	21672
295.954	21017
296.056	21107
296.078	20808
296.138	20386
296.254	20110
296.377	19736
296.417	19646
296.418	19597
296.464	18903
296.556	18420
296.617	18058
296.675	16853
296.737	16474
296.860	15346
296.945	14792
297.099	14743
297.142	15240
297.215	16039
297.306	16801
297.454	17860
297.487	17684
297.518	17588
297.549	17419
297.636	17805
297.694	17622
297.758	18018
297.875	18653
297.939	18779
297.969	19011
298.054	19284
298.061	19305
298.087	19445
298.147	19420
298.268	19546
298.296	19649
298.359	20261
298.534	20989
298.625	21023
298.804	20868
298.837	20717
298.897	20535
299.167	19364
299.345	17963
299.438	16779
299.494	15829
299.585	14608
299.654	14774
299.767	15328
299.796	15362
299.914	15838
299.975	15957
299.978	16074
300.059	16011
300.097	16142
300.185	16252
300.275	16828
300.457	16948
300.514	17088
300.555	17397
300.636	17470
300.697	17721
300.822	17811
300.880	18008
300.904	18126
300.994	17940
301.086	17473
301.326	16833
301.385	16503
301.422	16419
301.538	15924
301.624	15354
301.689	15205
301.744	15411
301.805	15439
301.901	15349
301.956	15443
301.992	15598
302.075	15850
302.134	16132
302.197	16095
302.291	16679
302.376	16777
302.409	16897
302.466	17202
302.467	17326
302.496	17364
302.534	17559
302.616	18241
302.778	18669
302.799	18444
302.828	18484
302.989	19135
303.189	19193
303.218	19375
303.269	19516
303.288	19679
303.362	20027
303.443	20444
303.637	20509
303.718	20690
303.797	20879
304.000	21665
304.016	21859
304.050	21767
304.072	22006
304.160	22623
304.182	22527
304.273	23200
304.303	23522
304.356	23245
304.521	23743
304.531	24163
304.565	24377
304.663	24577
304.686	24676
304.782	24761
304.818	24539
304.884	24792
305.060	24706
305.063	24482
305.064	24231
305.140	24079
305.227	23859
305.289	24008
305.384	24299
305.436	24596
305.494	24743
305.647	24457
305.712	24087
305.843	23617
305.940	23150
305.980	22499
306.037	21709
306.106	21659
306.163	21715
306.186	21446
306.280	20979
306.378	19916
306.431	18563
306.544	17128
306.724	16086
306.817	16549
306.847	16642
306.973	17803
307.001	17867
307.055	17938
307.093	17948
307.117	18147
307.340	18439
307.392	18337
307.455	18235
307.542	18678
307.656	19317
307.777	19573
307.779	19679
307.919	19979
307.943	19915
307.989	20017
308.079	20644
308.174	21050
308.226	21101
308.257	21170
308.360	21253
308.364	21287
308.469	21415
308.526	21486
308.528	21521
308.647	21757
308.768	21683
308.826	21696
309.007	21883
309.068	21906
309.184	22045
309.223	21900
309.277	21757
309.307	21487
309.377	21351
309.425	21333
309.456	21367
309.516	21508
309.574	21373
309.645	21541
309.696	21366
309.797	21447
310.026	21357
310.056	21403
310.209	21501
310.295	21526
310.384	21316
310.458	21387
310.504	21352
310.568	21671
310.626	21834
310.692	21745
310.747	21788
310.813	21957
310.842	22411
310.929	22610
310.996	22594
311.049	22558
311.105	22837
311.194	22879
311.314	22880
311.438	23074
311.469	23126
311.554	23592
311.556	23592
311.584	23762
311.646	23980
311.706	24010
311.827	24195
311.862	24129
311.918	24258
311.979	24278
312.034	24417
312.098	24725
312.161	24765
312.218	24615
312.307	24963
312.365	24854
312.456	24965
312.515	24737
312.577	24757
312.636	24729
312.695	24720
312.725	24480
312.749	24493
312.784	24451
312.846	24409
312.850	24366
312.944	24056
312.974	23900
313.057	23337
313.205	23122
313.237	22957
313.418	22758
313.475	22593
313.647	22078
313.766	21049
313.839	19753
313.899	18930
314.046	18169
314.080	18168
314.135	18457
314.225	18721
314.378	17992
314.500	18033
314.528	18033
314.530	18059
314.588	18250
314.694	18689
314.738	18878
314.799	18748
314.919	18512
315.010	18466
315.021	18642
315.103	18843
315.162	18992
315.347	18584
315.397	18572
315.412	18622
315.428	18797
315.575	18241
315.665	18452
315.697	18523
315.727	18487
315.755	18319
315.760	18183
315.904	17589
315.973	17565
315.996	17152
316.081	16831
316.122	16297
316.206	16227
316.319	15734
316.336	15611
316.386	15255
316.444	14952
316.534	14860
316.595	14836
316.743	14656
316.779	14732
316.834	14986
316.895	14879
316.985	14845
317.045	15090
317.078	15138
317.080	15149
317.135	15469
317.170	15480
317.253	15601
317.315	15509
317.376	15784
317.496	16161
317.559	16240
317.676	16666
317.709	16635
317.858	17446
317.969	17804
