Version	2	Start	1459535196.169
Time	Valor
143.045	12757
143.796	12757
143.926	12807
144.694	12807
145.686	12822
145.925	12871
146.796	12871
147.333	12919
147.695	12919
148.293	12933
148.901	12933
149.095	12979
149.937	12979
150.127	13025
150.704	13025
151.174	13037
151.724	13037
152.261	13050
152.773	13050
153.485	13093
153.994	13093
154.145	13105
155.001	13105
155.192	13147
156.192	13147
156.636	13189
156.904	13189
157.324	13230
158.162	13230
158.345	13271
158.975	13271
159.334	13310
160.238	13310
160.776	13320
161.527	13358
162.095	13358
162.395	13367
163.353	13367
163.502	13404
164.014	13404
164.793	13412
165.337	13412
165.924	13449
166.385	13449
166.532	13457
167.463	13457
167.826	13492
168.515	13492
168.998	13528
169.417	13528
169.656	13562
170.526	13562
170.762	13569
171.275	13569
171.695	13603
172.609	13603
173.052	13636
173.607	13636
173.765	13669
174.676	13669
175.447	13701
175.653	13701
175.894	13706
176.735	13706
178.234	13769
178.654	13769
179.751	13773
180.044	13804
180.456	13804
181.513	13834
181.659	13834
181.920	13838
182.522	13838
183.665	13842
184.337	13846
184.953	13846
185.221	13850
185.968	13850
186.130	13853
187.833	13857
188.204	13861
189.003	13861
189.340	13864
189.992	13864
190.330	13868
190.888	13868
191.488	13872
191.794	13872
192.452	13875
192.788	13875
193.476	13878
194.344	13882
195.244	13882
195.341	13885
195.492	13885
196.545	13889
196.807	13889
197.435	13892
198.214	13892
198.515	13872
199.299	13872
199.871	13875
200.101	13875
200.581	13901
200.761	13901
201.919	13905
202.759	13905
202.833	13885
203.347	13885
203.578	13888
204.366	13888
204.634	13892
205.210	13892
205.568	13895
206.251	13895
206.643	13898
207.183	13898
207.784	13901
208.535	13901
208.749	13904
209.644	13904
209.958	13907
210.634	13907
211.121	13910
211.378	13910
211.775	13891
212.703	13891
213.045	13894
213.545	13894
213.812	13876
214.684	13876
215.404	13879
216.876	13882
216.968	13906
217.930	13906
218.466	13909
218.742	13909
219.012	13932
219.964	13932
220.507	13955
220.717	13955
221.314	13957
221.822	13957
222.544	13980
222.916	13980
223.208	14002
224.165	14002
224.434	14024
224.956	14024
225.187	14045
226.078	14045
226.406	14067
227.140	14067
227.332	14088
227.793	14088
228.442	14090
228.913	14090
229.296	14111
230.135	14111
230.347	14131
230.957	14131
231.635	14133
232.207	14133
232.354	14153
232.536	14153
233.519	14173
234.304	14173
234.515	14193
235.358	14193
235.844	14213
236.432	14213
236.676	14214
236.855	14214
237.913	14233
238.622	14234
239.935	14253
240.454	14253
240.636	14254
241.109	14254
242.060	14273
242.599	14273
242.892	14292
243.517	14292
243.791	14310
245.612	14310
245.770	14329
246.695	14329
247.023	14347
247.594	14347
247.866	14364
247.964	14364
248.827	14382
250.567	14382
251.199	14400
251.347	14400
251.977	14417
252.333	14417
252.927	14434
253.805	14434
254.257	14451
254.827	14451
254.974	14467
255.919	14467
256.355	14484
257.004	14484
257.287	14500
258.633	14500
259.603	14516
260.736	14516
261.796	14532
262.067	14532
262.681	14531
263.052	14531
263.259	14547
264.038	14547
264.694	14546
265.207	14546
266.057	14545
266.892	14545
267.423	14560
269.374	14560
269.555	14559
270.216	14559
270.508	14574
271.357	14574
271.589	14573
272.134	14573
272.595	14557
273.484	14557
273.549	14572
274.478	14572
274.963	14571
275.254	14571
275.614	14586
276.034	14586
276.785	14600
278.406	14600
278.675	14614
279.454	14614
279.666	14628
280.507	14628
280.979	14627
281.900	14627
282.094	14642
282.575	14642
282.809	14656
283.717	14656
283.928	14655
284.587	14655
284.989	14624
285.637	14624
286.087	14623
286.538	14623
286.864	14637
287.856	14637
288.216	14650
288.484	14650
288.936	14635
289.354	14635
290.266	14619
290.978	14619
291.215	14633
291.856	14633
292.066	14646
292.811	14646
293.224	14645
294.043	14645
294.696	14644
295.056	14644
295.357	14658
296.075	14658
296.197	14671
296.857	14671
297.247	14684
298.117	14684
298.507	14697
299.140	14697
299.319	14710
299.800	14710
300.694	14709
300.877	14709
301.717	14722
302.315	14722
302.768	14720
303.355	14720
304.013	14733
304.244	14733
304.517	14760
305.382	14760
305.840	14786
306.103	14786
307.479	14812
307.571	14824
308.409	14824
308.677	14836
309.375	14836
309.724	14861
310.417	14861
310.690	14887
311.047	14887
311.976	14912
312.544	14912
313.084	14937
313.446	14937
313.675	14962
314.077	14962
315.018	14973
315.573	14973
316.077	14984
316.504	14984
316.777	14995
317.675	14995
317.825	14993
318.516	14993
319.299	15004
319.764	15004
320.292	15015
320.769	15015
320.939	15026
321.580	15026
322.293	15036
322.685	15036
323.074	15060
323.826	15060
324.218	15070
324.933	15070
325.053	15094
325.657	15094
326.045	15104
326.975	15104
327.217	15127
327.967	15127
328.114	15137
328.805	15137
329.110	15160
329.950	15160
330.194	15170
330.971	15170
331.454	15193
331.958	15193
332.167	15202
333.201	15202
333.336	15212
334.124	15212
334.391	15222
335.123	15222
335.478	15231
336.188	15231
336.437	15241
336.523	15241
337.657	15250
338.194	15250
338.406	15260
339.127	15260
339.457	15281
340.264	15281
340.564	15290
341.351	15290
341.614	15300
341.934	15300
342.454	15309
342.852	15309
343.524	15318
344.416	15318
344.710	15315
344.944	15315
345.696	15312
346.190	15312
346.878	15320
347.404	15320
347.649	15317
348.585	15317
348.938	15326
349.729	15323
350.526	15323
350.707	15332
351.724	15332
352.026	15329
352.627	15329
352.865	15338
353.558	15338
353.830	15335
354.785	15335
354.965	15343
355.777	15343
356.036	15340
357.213	15340
357.401	15349
358.255	15349
358.479	15357
358.818	15357
359.407	15354
359.830	15354
360.186	15363
360.967	15363
361.129	15382
361.900	15382
362.111	15391
362.891	15391
363.076	15399
363.639	15399
364.760	15418
364.950	15418
365.446	15438
365.826	15438
366.286	15446
366.970	15446
367.277	15454
368.104	15454
368.377	15450
368.888	15450
369.223	15458
369.457	15458
370.464	15455
371.350	15463
372.287	15463
372.765	15471
373.177	15471
374.203	15478
374.349	15478
374.560	15486
374.760	15486
375.717	15494
376.388	15494
376.460	15490
377.325	15490
377.497	15498
378.396	15498
378.758	15506
379.358	15506
379.744	15524
380.469	15524
380.826	15520
381.158	15520
381.698	15506
382.595	15506
382.689	15471
383.319	15471
383.949	15436
384.520	15436
384.905	15411
385.268	15411
385.686	15376
386.678	15376
386.936	15352
387.670	15352
388.026	15329
388.749	15329
389.194	15294
389.711	15294
389.976	15271
390.575	15271
390.845	15247
391.718	15247
391.876	15224
392.506	15224
392.926	15201
393.876	15201
394.032	15178
394.838	15178
395.184	15155
396.495	15132
396.981	15132
397.326	15109
397.808	15109
398.326	15097
399.547	15085
399.913	15085
400.386	15073
400.988	15073
401.202	15061
401.975	15061
402.399	15049
403.027	15049
403.208	15037
403.716	15037
404.257	15025
404.861	15025
405.367	15023
406.027	15023
406.361	15021
407.023	15021
407.382	15020
407.929	15020
409.119	15018
409.296	15018
409.447	15016
409.898	15016
410.678	15014
411.185	15014
411.671	15013
412.420	15013
412.639	15011
413.047	15011
413.866	15009
414.969	15008
415.475	15008
415.958	15006
416.139	15006
416.619	15004
417.399	15004
417.816	15003
418.550	15003
418.776	15001
419.528	15001
419.892	15000
420.396	15000
420.733	14998
421.149	14998
421.779	15006
422.557	15006
422.773	15004
423.701	15004
424.273	15003
424.579	15003
424.806	15001
424.986	15001
426.011	15000
426.763	15000
426.996	14998
427.370	14998
428.498	14996
428.947	14996
429.156	14995
429.756	14995
430.027	14993
430.956	14993
431.173	15001
431.771	15001
432.079	15000
433.031	15000
433.247	14998
433.746	14998
434.257	14996
434.893	14996
435.369	14995
436.123	14995
436.593	14993
437.268	14993
437.318	14992
438.010	14992
438.278	15000
439.211	15000
439.645	14998
440.179	14998
440.706	14996
440.934	14996
441.426	14995
441.936	14995
442.692	14993
443.109	14993
443.587	14992
444.190	14992
444.610	14990
445.299	14990
445.883	14998
446.318	14998
447.409	14996
447.611	14995
448.090	14995
448.540	14994
449.111	14994
449.619	14992
450.509	14992
450.936	14991
451.480	14991
451.626	14998
451.959	14998
452.928	14997
453.709	14997
454.039	14995
454.458	14995
455.047	15002
455.230	15002
456.549	15001
457.122	15000
457.512	15000
458.018	15007
458.679	15007
458.925	15005
459.669	15005
460.360	15013
460.760	15013
460.988	15011
461.631	15011
462.009	15018
462.881	15018
463.094	15017
463.808	15017
464.349	15015
464.802	15015
465.278	15023
465.951	15023
466.302	15021
467.030	15020
467.980	15020
468.131	15018
469.031	15018
469.300	15017
469.897	15017
470.137	15015
471.037	15015
471.372	15014
471.970	15014
472.239	15012
473.177	15012
473.384	15019
473.649	15019
474.250	15018
475.147	15018
475.537	15016
475.953	15016
476.535	15023
477.254	15023
477.378	15022
477.961	15022
478.679	15020
479.636	15020
479.770	15019
480.222	15019
480.489	15026
481.360	15026
481.622	15025
482.471	15025
482.677	15031
483.281	15031
483.517	15030
484.329	15030
484.967	15028
485.650	15035
486.232	15035
486.577	15034
486.818	15034
487.629	15032
488.487	15032
488.651	15031
489.220	15031
489.730	15021
490.630	15021
490.752	15020
491.202	15020
491.773	15019
492.491	15019
493.105	15017
493.511	15017
493.905	15016
494.828	15016
494.981	15014
495.998	15014
496.185	15013
496.802	15013
497.366	15012
497.533	15012
498.123	15010
498.582	15010
499.031	15017
499.585	15017
500.257	15016
500.937	15016
501.068	15014
501.848	15014
502.030	15021
502.942	15021
503.082	15019
503.738	15019
504.256	15018
505.121	15018
505.321	15009
506.095	15009
506.290	15015
506.773	15015
507.253	15014
508.152	15014
508.270	15013
508.808	15013
509.470	15011
510.128	15011
510.654	15002
510.827	15002
511.360	15001
512.299	15001
512.765	15000
513.237	15000
513.820	14998
514.406	14998
514.486	14989
515.177	14989
515.412	14988
516.408	14988
516.998	14979
517.474	14979
517.612	14970
518.349	14970
518.785	14961
519.457	14961
519.678	14952
520.411	14952
520.754	14943
521.526	14943
521.649	14935
522.396	14935
522.645	14926
523.536	14926
523.785	14925
524.467	14925
524.682	14916
525.490	14916
525.789	14915
526.423	14915
526.778	14914
527.768	14914
527.982	14913
528.310	14913
528.886	14912
529.301	14912
530.047	14903
530.527	14903
530.954	14895
531.488	14895
531.956	14886
532.844	14886
533.055	14870
533.742	14870
534.046	14854
534.492	14854
535.207	14838
535.917	14838
536.018	14823
536.982	14823
537.223	14807
537.882	14807
538.333	14799
538.876	14799
539.293	14790
539.677	14790
540.311	14782
541.032	14782
541.299	14774
542.110	14774
542.349	14773
543.191	14773
543.397	14765
544.067	14765
544.270	14757
546.218	14757
546.578	14749
547.270	14749
547.561	14741
547.809	14741
548.891	14740
549.357	14740
549.849	14732
550.389	14732
550.659	14724
551.384	14724
551.497	14716
553.450	14716
554.231	14715
555.190	14707
556.419	14707
556.597	14699
557.295	14699
558.645	14691
559.420	14691
559.872	14690
560.439	14690
560.712	14682
562.419	14682
563.529	14681
564.020	14674
564.591	14674
565.232	14673
566.859	14673
566.953	14672
568.661	14672
569.326	14664
570.821	14664
571.210	14656
572.860	14656
573.373	14655
574.809	14655
575.232	14654
577.164	14654
577.298	14653
578.113	14653
578.288	14646
579.102	14646
580.072	14645
581.328	14645
581.524	14644
582.255	14644
582.469	14637
584.232	14637
584.498	14636
585.374	14636
585.622	14629
587.329	14629
587.594	14628
588.249	14628
588.728	14621
589.094	14621
589.903	14614
591.458	14614
591.960	14607
592.148	14607
592.783	14606
594.739	14606
595.036	14605
596.570	14605
596.991	14611
598.556	14611
598.839	14610
599.711	14610
600.428	14604
600.881	14603
602.650	14603
602.952	14602
605.970	14602
606.462	14595
606.944	14595
607.180	14588
608.892	14588
609.162	14581
610.059	14581
610.991	14580
611.171	14574
612.073	14574
612.252	14573
614.319	14573
615.762	14572
616.074	14572
617.346	14566
617.854	14565
619.214	14565
619.691	14559
620.263	14559
620.800	14552
621.314	14552
621.523	14545
623.299	14545
623.502	14538
625.399	14538
625.785	14532
626.498	14532
626.803	14531
627.341	14531
627.669	14525
628.573	14525
628.854	14518
630.669	14518
630.929	14512
634.679	14512
636.382	14505
638.471	14505
638.833	14498
639.214	14498
639.501	14492
639.915	14492
640.361	14486
640.967	14486
641.062	14485
644.945	14485
645.192	14479
645.976	14479
646.403	14485
646.865	14485
647.301	14478
648.926	14478
649.426	14472
650.216	14472
650.450	14466
652.304	14466
652.541	14460
655.067	14460
655.652	14453
657.045	14453
657.582	14447
665.596	14447
665.770	14453
666.258	14453
667.064	14452
667.776	14452
667.873	14458
669.584	14458
670.212	14464
671.710	14464
672.073	14470
672.885	14470
673.777	14469
673.875	14469
674.307	14475
677.778	14475
678.163	14480
681.103	14480
681.321	14486
682.063	14486
682.513	14491
683.899	14491
684.306	14497
685.072	14497
685.329	14508
686.200	14508
686.532	14514
686.802	14514
687.437	14519
688.092	14519
688.781	14525
689.109	14525
689.566	14536
690.202	14536
690.492	14541
691.390	14541
691.780	14552
692.516	14552
693.022	14558
693.449	14558
693.580	14569
694.312	14569
694.637	14574
695.566	14574
696.223	14580
696.430	14580
696.884	14585
698.277	14585
698.686	14590
700.453	14590
701.148	14595
702.703	14595
703.329	14600
704.414	14600
704.921	14605
705.349	14605
706.270	14604
706.971	14610
707.860	14610
707.983	14615
709.842	14615
710.121	14620
710.982	14620
711.228	14625
712.820	14625
713.260	14630
713.833	14630
714.163	14629
715.209	14634
715.844	14634
716.202	14640
717.073	14640
717.253	14639
719.200	14639
719.278	14638
721.150	14638
721.483	14643
723.341	14643
723.496	14642
723.893	14642
725.088	14647
727.215	14647
727.566	14646
730.513	14646
730.701	14645
732.013	14645
732.975	14650
733.514	14650
733.672	14649
736.092	14649
736.910	14648
739.750	14648
740.181	14647
742.343	14647
742.903	14646
744.916	14646
745.330	14645
745.817	14645
746.120	14650
746.895	14650
747.076	14655
747.730	14655
748.273	14660
749.835	14660
750.223	14664
750.825	14664
751.222	14669
752.291	14669
753.557	14668
756.193	14668
756.675	14667
759.292	14667
759.503	14666
761.111	14666
761.834	14665
762.403	14665
762.643	14655
763.032	14655
763.604	14654
764.427	14654
764.624	14649
765.186	14649
766.276	14638
766.451	14638
766.779	14628
767.593	14628
767.951	14623
768.571	14623
768.776	14612
769.691	14612
769.780	14602
770.469	14602
770.853	14596
771.642	14596
771.851	14586
772.389	14586
772.784	14581
773.409	14581
775.183	14575
775.924	14570
776.800	14570
776.955	14560
777.615	14560
778.214	14550
788.839	14550
